Ano de eleição,Município,UF,Região,Nome candidato,Votos válidos,Votos nominais,Estado_Municipio,Código SUS,Cobertura Vacinal 2015,Cobertura Vacinal 2016,Cobertura Vacinal 2017,Cobertura Vacinal 2018,Cobertura Vacinal 2019,Cobertura Vacinal 2020,Cobertura Vacinal 2021,Cobertura Vacinal 2022
2018,GUAJARA,AM,NORTE,JAIR MESSIAS BOLSONARO,5618,2836,AM-GUAJARA,130165,55.05,14.08,12.68,16.9,9.51,10.12,14.74,70.1
2018,HUMAITA,AM,NORTE,FERNANDO HADDAD,18007,10398,AM-HUMAITA,130170,103.66,106.2,100.62,107.61,101.2,106.19,139.47,144.32
2018,IPIXUNA,AM,NORTE,FERNANDO HADDAD,6367,5055,AM-IPIXUNA,130180,48.51,80.41,97.96,93.46,82.4,42.54,84.04,70.47
2018,IRANDUBA,AM,NORTE,FERNANDO HADDAD,23204,14447,AM-IRANDUBA,130185,28.18,17.07,36.79,33.84,42.61,49.42,50.15,84.56
2018,ITACOATIARA,AM,NORTE,FERNANDO HADDAD,44638,29226,AM-ITACOATIARA,130190,117.35,97.18,86.44,84.44,87.86,95.87,126.75,160.55
2018,ITAMARATI,AM,NORTE,FERNANDO HADDAD,4188,3497,AM-ITAMARATI,130195,24.62,68.92,76.1,83.53,88.57,70.61,73.28,103.33
2018,ITAPIRANGA,AM,NORTE,FERNANDO HADDAD,4674,2843,AM-ITAPIRANGA,130200,75.96,94.81,114.94,86.1,90.3,93.94,91.91,128.72
2018,JAPURA,AM,NORTE,FERNANDO HADDAD,2560,1912,AM-JAPURA,130210,117.83,80.41,98.65,80.67,67.7,98.76,130.58,93.62
2018,JURUA,AM,NORTE,FERNANDO HADDAD,4014,2829,AM-JURUA,130220,115.08,88.77,113.37,129.48,71.15,67.59,14.89,7.11
2018,JUTAI,AM,NORTE,FERNANDO HADDAD,7422,6049,AM-JUTAI,130230,76.92,56.52,104.83,93.28,82.85,43.4,23.37,44.34
2018,LABREA,AM,NORTE,FERNANDO HADDAD,14924,11291,AM-LABREA,130240,92.99,90.04,85.13,113.84,125.24,106.34,90.13,89.39
2018,MANACAPURU,AM,NORTE,FERNANDO HADDAD,45033,27255,AM-MANACAPURU,130250,101.0,51.27,28.96,10.61,20.9,97.16,92.81,92.42
2018,MANAQUIRI,AM,NORTE,FERNANDO HADDAD,7820,6076,AM-MANAQUIRI,130255,51.81,56.22,83.69,66.8,55.33,58.33,65.58,89.16
2018,MANAUS,AM,NORTE,JAIR MESSIAS BOLSONARO,1045363,686999,AM-MANAUS,130260,122.64,110.59,95.45,101.77,101.78,102.81,110.5,142.55
2018,MANICORE,AM,NORTE,FERNANDO HADDAD,17559,12543,AM-MANICORE,130270,123.31,99.42,99.88,95.93,87.77,86.25,96.77,130.62
2018,MARAA,AM,NORTE,FERNANDO HADDAD,4949,4114,AM-MARAA,130280,54.95,62.28,83.29,103.08,72.25,79.9,70.6,64.75
2018,MAUES,AM,NORTE,FERNANDO HADDAD,19623,16543,AM-MAUES,130290,78.43,65.09,102.51,89.94,85.58,35.16,52.89,86.17
2018,NHAMUNDA,AM,NORTE,FERNANDO HADDAD,8727,7447,AM-NHAMUNDA,130300,101.33,40.17,95.79,83.38,75.7,78.49,79.48,92.66
2018,NOVA OLINDA DO NORTE,AM,NORTE,FERNANDO HADDAD,10319,8303,AM-NOVA OLINDA DO NORTE,130310,98.73,88.53,122.13,126.45,114.53,235.47,62.09,3.02
2018,NOVO AIRAO,AM,NORTE,FERNANDO HADDAD,7322,4289,AM-NOVO AIRAO,130320,56.1,40.33,89.84,96.19,57.66,42.34,49.35,23.1
2018,NOVO ARIPUANA,AM,NORTE,FERNANDO HADDAD,7306,5923,AM-NOVO ARIPUANA,130330,96.85,96.49,36.55,79.95,84.48,40.39,78.32,77.24
2018,PARINTINS,AM,NORTE,FERNANDO HADDAD,47236,38970,AM-PARINTINS,130340,116.69,75.67,111.82,114.15,100.61,95.09,114.12,117.67
2018,PAUINI,AM,NORTE,FERNANDO HADDAD,6030,4437,AM-PAUINI,130350,114.71,70.33,74.73,96.26,73.8,45.63,32.79,62.08
2018,PRESIDENTE FIGUEIREDO,AM,NORTE,FERNANDO HADDAD,15006,8669,AM-PRESIDENTE FIGUEIREDO,130353,50.34,49.91,68.72,80.11,74.95,57.93,55.17,49.36
2018,RIO PRETO DA EVA,AM,NORTE,FERNANDO HADDAD,10119,5368,AM-RIO PRETO DA EVA,130356,37.43,24.09,60.1,62.41,72.51,67.3,66.36,73.28
2018,SANTA ISABEL DO RIO NEGRO,AM,NORTE,FERNANDO HADDAD,4067,2637,AM-SANTA ISABEL DO RIO NEGRO,130360,116.79,109.59,122.83,115.44,78.11,60.54,73.91,64.06
2018,SANTO ANTONIO DO ICA,AM,NORTE,FERNANDO HADDAD,9660,7998,AM-SANTO ANTONIO DO ICA,130370,115.48,105.55,150.54,133.77,118.09,82.46,97.54,105.05
2018,SILVES,AM,NORTE,FERNANDO HADDAD,4750,3966,AM-SILVES,130400,77.78,98.75,133.12,60.58,59.35,52.03,65.5,91.16
2018,SAO GABRIEL DA CACHOEIRA,AM,NORTE,FERNANDO HADDAD,17233,13369,AM-SAO GABRIEL DA CACHOEIRA,130380,93.4,104.4,137.43,109.03,119.85,48.68,44.43,53.12
2018,SAO PAULO DE OLIVENCA,AM,NORTE,FERNANDO HADDAD,12442,10907,AM-SAO PAULO DE OLIVENCA,130390,118.93,98.17,108.55,116.15,98.0,40.14,18.51,39.83
2018,SAO SEBASTIAO DO UATUMA,AM,NORTE,FERNANDO HADDAD,4233,2430,AM-SAO SEBASTIAO DO UATUMA,130395,63.98,50.62,88.89,84.66,20.87,83.01,112.0,127.8
2018,TABATINGA,AM,NORTE,FERNANDO HADDAD,22870,15809,AM-TABATINGA,130406,137.17,110.44,116.26,114.0,98.53,96.77,94.86,97.04
2018,TAPAUA,AM,NORTE,FERNANDO HADDAD,7745,5288,AM-TAPAUA,130410,94.48,25.07,91.12,87.11,84.44,84.94,119.44,110.4
2018,TEFE,AM,NORTE,FERNANDO HADDAD,27037,18878,AM-TEFE,130420,111.73,110.73,120.32,117.48,113.33,114.41,125.06,162.22
2018,TONANTINS,AM,NORTE,FERNANDO HADDAD,6423,5410,AM-TONANTINS,130423,131.68,110.93,134.7,103.89,80.57,79.26,35.9,70.39
2018,UARINI,AM,NORTE,FERNANDO HADDAD,4781,3692,AM-UARINI,130426,87.46,50.83,88.45,105.32,81.68,46.85,39.6,87.43
2018,URUCARA,AM,NORTE,FERNANDO HADDAD,7332,5785,AM-URUCARA,130430,107.97,94.72,93.66,89.06,109.63,97.78,102.83,155.71
2018,URUCURITUBA,AM,NORTE,FERNANDO HADDAD,7722,6256,AM-URUCURITUBA,130440,65.74,52.29,82.26,68.56,92.7,98.41,161.99,160.48
2018,AMAPA,AP,NORTE,FERNANDO HADDAD,4033,2610,AP-AMAPA,160010,94.16,82.98,54.61,136.36,139.01,96.45,69.23,74.49
2018,CALCOENE,AP,NORTE,FERNANDO HADDAD,4811,3140,AP-CALCOENE,160020,104.1,76.29,108.76,161.93,138.57,104.29,78.5,61.08
2018,CUTIAS,AP,NORTE,FERNANDO HADDAD,2761,1961,AP-CUTIAS,160021,112.2,76.25,105.0,141.57,75.47,91.51,91.11,69.91
2018,FERREIRA GOMES,AP,NORTE,FERNANDO HADDAD,3802,2143,AP-FERREIRA GOMES,160023,71.35,47.31,61.29,65.19,87.2,109.15,73.21,100.56
2018,ITAUBAL,AP,NORTE,FERNANDO HADDAD,3780,2530,AP-ITAUBAL,160025,13.91,17.8,64.41,110.2,94.17,99.17,72.41,84.77
2018,LARANJAL DO JARI,AP,NORTE,FERNANDO HADDAD,18747,11044,AP-LARANJAL DO JARI,160027,115.4,109.84,115.36,122.89,116.24,99.02,94.85,111.28
2018,MACAPA,AP,NORTE,JAIR MESSIAS BOLSONARO,218686,120603,AP-MACAPA,160030,130.84,123.72,98.05,106.86,99.4,91.89,97.17,100.51
2018,MAZAGAO,AP,NORTE,FERNANDO HADDAD,10989,7628,AP-MAZAGAO,160040,28.57,33.57,72.58,64.63,83.33,98.22,57.81,81.59
2018,OIAPOQUE,AP,NORTE,FERNANDO HADDAD,10924,7335,AP-OIAPOQUE,160050,76.85,99.24,80.68,83.51,86.54,76.84,54.03,44.09
2018,PEDRA BRANCA DO AMAPARI,AP,NORTE,FERNANDO HADDAD,5551,3317,AP-PEDRA BRANCA DO AMAPARI,160015,73.94,49.08,91.94,120.63,92.65,98.16,103.86,112.73
2018,PORTO GRANDE,AP,NORTE,FERNANDO HADDAD,8931,5250,AP-PORTO GRANDE,160053,57.48,29.91,64.49,97.55,93.92,64.56,64.23,73.53
2018,PRACUUBA,AP,NORTE,FERNANDO HADDAD,2185,1438,AP-PRACUUBA,160055,37.97,37.14,102.86,90.91,76.25,112.5,139.44,72.45
2018,SANTANA,AP,NORTE,JAIR MESSIAS BOLSONARO,59045,31383,AP-SANTANA,160060,151.24,134.3,75.91,76.85,98.45,83.27,123.72,63.01
2018,SERRA DO NAVIO,AP,NORTE,FERNANDO HADDAD,2436,1240,AP-SERRA DO NAVIO,160005,97.73,27.4,72.6,111.94,130.0,140.0,110.87,54.26
2018,TARTARUGALZINHO,AP,NORTE,FERNANDO HADDAD,5762,3670,AP-TARTARUGALZINHO,160070,112.13,120.42,165.05,147.59,154.33,86.0,73.41,61.42
2018,VITORIA DO JARI,AP,NORTE,FERNANDO HADDAD,6269,4565,AP-VITORIA DO JARI,160080,88.97,122.99,98.91,128.05,81.39,89.42,102.74,102.65
2018,ABARE,BA,NORDESTE,FERNANDO HADDAD,9530,7453,BA-ABARE,290020,61.38,77.04,60.06,93.8,75.76,64.39,58.8,101.57
2018,ABAIRA,BA,NORDESTE,FERNANDO HADDAD,4436,2694,BA-ABAIRA,290010,107.41,173.47,73.47,85.71,63.64,95.45,97.96,156.52
2018,ACAJUTIBA,BA,NORDESTE,FERNANDO HADDAD,7420,5944,BA-ACAJUTIBA,290030,35.82,28.09,38.2,61.63,37.77,50.53,69.89,116.98
2018,ADUSTINA,BA,NORDESTE,FERNANDO HADDAD,8549,7361,BA-ADUSTINA,290035,76.79,62.64,67.24,66.43,46.29,22.86,50.31,138.46
2018,AIQUARA,BA,NORDESTE,FERNANDO HADDAD,2571,2096,BA-AIQUARA,290060,48.0,79.17,185.42,115.25,72.06,48.53,69.49,238.64
2018,ALAGOINHAS,BA,NORDESTE,FERNANDO HADDAD,76512,51668,BA-ALAGOINHAS,290070,114.14,91.3,29.06,29.7,13.84,43.2,81.81,84.69
2018,ALCOBACA,BA,NORDESTE,FERNANDO HADDAD,10326,7839,BA-ALCOBACA,290080,110.85,45.9,93.11,114.05,101.02,120.82,83.33,79.88
2018,ALMADINA,BA,NORDESTE,FERNANDO HADDAD,3155,2527,BA-ALMADINA,290090,88.31,98.53,136.76,89.04,80.26,68.42,49.09,127.12
2018,AMARGOSA,BA,NORDESTE,FERNANDO HADDAD,18673,12470,BA-AMARGOSA,290100,49.23,46.92,73.35,71.43,70.35,64.5,67.42,87.15
2018,AMELIA RODRIGUES,BA,NORDESTE,FERNANDO HADDAD,13078,10510,BA-AMELIA RODRIGUES,290110,76.66,0.0,88.03,88.16,71.17,53.6,66.5,84.57
2018,AMERICA DOURADA,BA,NORDESTE,FERNANDO HADDAD,8509,7472,BA-AMERICA DOURADA,290115,95.05,85.11,93.13,98.02,86.7,81.55,100.49,129.19
2018,ANAGE,BA,NORDESTE,FERNANDO HADDAD,12305,9762,BA-ANAGE,290120,53.65,52.14,14.29,3.06,3.29,5.16,8.41,52.28
2018,ANDARAI,BA,NORDESTE,FERNANDO HADDAD,6924,6057,BA-ANDARAI,290130,66.09,36.42,57.41,87.5,84.66,16.48,14.43,71.11
2018,ANDORINHA,BA,NORDESTE,FERNANDO HADDAD,9056,8339,BA-ANDORINHA,290135,103.16,50.6,85.12,84.75,53.65,45.31,61.02,77.4
2018,ANGICAL,BA,NORDESTE,FERNANDO HADDAD,9180,7552,BA-ANGICAL,290140,38.63,20.63,36.51,35.87,43.6,23.84,27.37,91.3
2018,ANGUERA,BA,NORDESTE,FERNANDO HADDAD,6385,5502,BA-ANGUERA,290150,98.88,69.57,100.0,85.0,68.29,47.56,120.45,188.68
2018,ANTAS,BA,NORDESTE,FERNANDO HADDAD,7162,5717,BA-ANTAS,290160,105.84,58.75,99.38,808.03,763.57,775.71,16.54,33.33
2018,ANTONIO CARDOSO,BA,NORDESTE,FERNANDO HADDAD,8775,7844,BA-ANTONIO CARDOSO,290170,64.81,28.19,63.83,75.74,44.53,58.39,90.91,74.47
2018,ANTONIO GONCALVES,BA,NORDESTE,FERNANDO HADDAD,5753,4445,BA-ANTONIO GONCALVES,290180,27.81,49.09,67.27,68.1,42.42,45.45,36.36,17.5
2018,APORA,BA,NORDESTE,FERNANDO HADDAD,8406,6763,BA-APORA,290190,33.33,14.51,46.63,50.0,55.79,33.16,48.59,92.9
2018,APUAREMA,BA,NORDESTE,FERNANDO HADDAD,3940,3019,BA-APUAREMA,290195,75.76,122.22,84.13,93.9,84.52,107.14,96.15,131.07
2018,ARACATU,BA,NORDESTE,FERNANDO HADDAD,8858,7154,BA-ARACATU,290200,68.71,51.3,89.61,106.92,117.9,91.98,106.75,143.67
2018,ARACI,BA,NORDESTE,FERNANDO HADDAD,25907,22617,BA-ARACI,290210,84.58,78.0,121.85,113.28,67.47,66.8,98.25,150.53
2018,ARAMARI,BA,NORDESTE,FERNANDO HADDAD,6440,5643,BA-ARAMARI,290220,34.55,2.73,34.55,31.69,27.73,44.54,99.09,100.0
2018,ARATACA,BA,NORDESTE,FERNANDO HADDAD,4228,3076,BA-ARATACA,290225,81.16,53.08,116.15,98.47,94.92,32.2,40.74,89.21
2018,ARATUIPE,BA,NORDESTE,FERNANDO HADDAD,5462,4635,BA-ARATUIPE,290230,64.39,48.84,44.19,42.52,43.7,19.26,20.16,83.7
2018,ARACAS,BA,NORDESTE,FERNANDO HADDAD,7182,5945,BA-ARACAS,290205,46.01,91.71,43.01,70.88,76.32,65.13,51.83,70.86
2018,AURELINO LEAL,BA,NORDESTE,FERNANDO HADDAD,6424,5154,BA-AURELINO LEAL,290240,137.93,33.19,74.78,81.73,98.55,48.79,80.34,102.63
2018,BAIANOPOLIS,BA,NORDESTE,FERNANDO HADDAD,8282,6478,BA-BAIANOPOLIS,290250,40.45,21.96,36.92,52.33,46.39,54.22,26.79,52.69
2018,BAIXA GRANDE,BA,NORDESTE,FERNANDO HADDAD,9895,7344,BA-BAIXA GRANDE,290260,61.09,77.33,63.11,86.43,87.0,80.27,68.93,84.8
2018,BANZAE,BA,NORDESTE,FERNANDO HADDAD,7346,5815,BA-BANZAE,290265,114.63,97.74,44.63,47.67,81.22,49.24,69.02,70.19
2018,BARRA,BA,NORDESTE,FERNANDO HADDAD,24130,20502,BA-BARRA,290270,131.63,106.0,113.93,112.0,92.32,76.22,71.47,77.22
2018,BARRA DA ESTIVA,BA,NORDESTE,FERNANDO HADDAD,13570,10421,BA-BARRA DA ESTIVA,290280,97.06,91.74,51.28,70.5,72.22,78.5,81.33,76.72
2018,BARRA DO CHOCA,BA,NORDESTE,FERNANDO HADDAD,19125,15363,BA-BARRA DO CHOCA,290290,70.73,51.15,62.88,49.64,48.8,27.36,38.22,61.48
2018,BARRA DO MENDES,BA,NORDESTE,FERNANDO HADDAD,8470,7691,BA-BARRA DO MENDES,290300,100.0,115.88,119.41,87.03,95.61,86.34,31.32,160.14
2018,BARRA DO ROCHA,BA,NORDESTE,FERNANDO HADDAD,2558,1901,BA-BARRA DO ROCHA,290310,148.78,82.86,72.86,67.69,75.0,108.33,64.94,135.59
2018,BARREIRAS,BA,NORDESTE,FERNANDO HADDAD,73813,43898,BA-BARREIRAS,290320,131.04,147.76,112.76,129.27,110.98,108.92,103.91,78.11
2018,BARRO ALTO,BA,NORDESTE,FERNANDO HADDAD,6984,5893,BA-BARRO ALTO,290323,101.31,62.42,138.26,111.66,65.71,95.43,91.08,116.03
2018,BARRO PRETO,BA,NORDESTE,FERNANDO HADDAD,3811,2715,BA-BARRO PRETO,290330,52.38,117.95,138.46,94.74,72.28,36.63,64.38,118.03
2018,BARROCAS,BA,NORDESTE,FERNANDO HADDAD,9898,8478,BA-BARROCAS,290327,93.49,62.17,96.52,108.29,79.72,47.0,72.33,149.41
2018,BELMONTE,BA,NORDESTE,FERNANDO HADDAD,10064,7351,BA-BELMONTE,290340,55.21,1.57,88.4,91.55,65.01,41.98,34.53,50.63
2018,BELO CAMPO,BA,NORDESTE,FERNANDO HADDAD,9535,7092,BA-BELO CAMPO,290350,28.7,57.21,104.65,118.52,103.96,104.85,128.38,130.59
2018,BIRITINGA,BA,NORDESTE,FERNANDO HADDAD,9282,8405,BA-BIRITINGA,290360,87.1,24.58,45.83,80.61,98.38,40.54,33.81,83.18
2018,BOA NOVA,BA,NORDESTE,FERNANDO HADDAD,7492,6603,BA-BOA NOVA,290370,53.25,51.9,75.95,65.24,54.92,77.72,81.22,117.05
2018,BOA VISTA DO TUPIM,BA,NORDESTE,FERNANDO HADDAD,8811,6496,BA-BOA VISTA DO TUPIM,290380,56.56,17.84,85.89,30.77,18.49,8.82,15.38,21.79
2018,BOM JESUS DA LAPA,BA,NORDESTE,FERNANDO HADDAD,30944,24779,BA-BOM JESUS DA LAPA,290390,161.67,131.78,123.59,115.61,102.51,101.47,116.32,110.49
2018,BOM JESUS DA SERRA,BA,NORDESTE,FERNANDO HADDAD,5498,4964,BA-BOM JESUS DA SERRA,290395,80.0,68.85,76.23,59.06,42.11,9.77,13.51,24.8
2018,BONINAL,BA,NORDESTE,FERNANDO HADDAD,6698,5100,BA-BONINAL,290400,111.54,53.42,87.67,88.82,73.03,53.93,46.41,56.67
2018,BONITO,BA,NORDESTE,FERNANDO HADDAD,8470,7245,BA-BONITO,290405,72.46,55.56,77.29,46.78,25.19,48.09,24.41,43.27
2018,BOQUIRA,BA,NORDESTE,FERNANDO HADDAD,10927,10054,BA-BOQUIRA,290410,6.08,85.77,90.12,90.6,88.19,37.4,73.96,63.97
2018,BOTUPORA,BA,NORDESTE,FERNANDO HADDAD,6360,5404,BA-BOTUPORA,290420,70.0,63.25,84.62,99.26,160.66,68.85,38.69,100.76
2018,BREJOLANDIA,BA,NORDESTE,FERNANDO HADDAD,5145,3924,BA-BREJOLANDIA,290440,52.22,88.41,133.33,192.19,114.29,20.24,38.24,62.24
2018,BREJOES,BA,NORDESTE,FERNANDO HADDAD,6797,5247,BA-BREJOES,290430,73.96,22.1,85.64,100.67,52.05,45.61,40.54,89.21
2018,BROTAS DE MACAUBAS,BA,NORDESTE,FERNANDO HADDAD,6115,4502,BA-BROTAS DE MACAUBAS,290450,104.58,103.51,117.54,104.76,126.47,79.41,14.91,84.93
2018,BRUMADO,BA,NORDESTE,FERNANDO HADDAD,38205,25911,BA-BRUMADO,290460,115.46,100.11,94.16,137.46,110.94,98.62,101.76,135.28
2018,BUERAREMA,BA,NORDESTE,JAIR MESSIAS BOLSONARO,8501,4698,BA-BUERAREMA,290470,71.81,41.98,67.08,66.12,77.29,65.07,59.53,143.07
2018,BURITIRAMA,BA,NORDESTE,FERNANDO HADDAD,10133,8175,BA-BURITIRAMA,290475,130.15,105.25,138.58,124.83,122.57,72.1,40.97,93.23
2018,CAATIBA,BA,NORDESTE,FERNANDO HADDAD,4551,3030,BA-CAATIBA,290480,31.37,15.38,36.54,52.38,76.39,41.67,22.62,98.48
2018,CABACEIRAS DO PARAGUACU,BA,NORDESTE,FERNANDO HADDAD,8996,7782,BA-CABACEIRAS DO PARAGUACU,290485,34.8,71.76,68.98,46.19,79.6,29.6,55.88,133.17
2018,CACHOEIRA,BA,NORDESTE,FERNANDO HADDAD,17778,14904,BA-CACHOEIRA,290490,35.12,74.89,75.57,50.24,35.1,49.49,75.7,98.06
2018,CACULE,BA,NORDESTE,FERNANDO HADDAD,12009,8317,BA-CACULE,290500,192.96,91.12,89.14,96.7,106.34,119.78,101.72,132.58
2018,CAEM,BA,NORDESTE,FERNANDO HADDAD,5534,4839,BA-CAEM,290510,92.35,60.94,112.5,105.98,73.91,44.72,57.94,81.21
2018,CAETANOS,BA,NORDESTE,FERNANDO HADDAD,6547,5974,BA-CAETANOS,290515,14.29,18.18,9.09,10.61,29.2,38.05,39.53,120.49
2018,CAETITE,BA,NORDESTE,FERNANDO HADDAD,29069,23063,BA-CAETITE,290520,80.24,87.01,76.77,48.78,46.82,34.83,52.15,64.64
2018,CAFARNAUM,BA,NORDESTE,FERNANDO HADDAD,9304,7181,BA-CAFARNAUM,290530,101.17,84.39,83.39,121.53,112.06,62.06,80.97,136.1
2018,CAIRU,BA,NORDESTE,FERNANDO HADDAD,8891,6230,BA-CAIRU,290540,92.44,95.51,44.9,25.84,22.57,48.96,76.19,152.15
2018,CALDEIRAO GRANDE,BA,NORDESTE,FERNANDO HADDAD,6626,5852,BA-CALDEIRAO GRANDE,290550,117.95,77.16,123.46,118.68,95.63,77.18,49.09,74.87
2018,CAMAMU,BA,NORDESTE,FERNANDO HADDAD,14911,9733,BA-CAMAMU,290580,100.0,77.42,125.58,93.67,77.05,71.39,71.45,98.07
2018,CAMACARI,BA,NORDESTE,FERNANDO HADDAD,129535,84052,BA-CAMACARI,290570,117.31,95.19,147.2,60.79,59.6,70.22,75.09,114.59
2018,CAMPO ALEGRE DE LOURDES,BA,NORDESTE,FERNANDO HADDAD,14606,13064,BA-CAMPO ALEGRE DE LOURDES,290590,116.34,78.56,76.29,93.56,77.8,84.44,58.8,78.1
2018,CAMPO FORMOSO,BA,NORDESTE,FERNANDO HADDAD,37570,28718,BA-CAMPO FORMOSO,290600,98.46,38.63,96.84,111.05,103.14,70.89,80.29,92.51
2018,CANARANA,BA,NORDESTE,FERNANDO HADDAD,13047,10898,BA-CANARANA,290620,86.65,82.14,111.31,105.6,93.58,68.98,74.74,114.38
2018,CANAVIEIRAS,BA,NORDESTE,FERNANDO HADDAD,15820,10644,BA-CANAVIEIRAS,290630,130.82,37.96,56.83,52.82,53.62,72.05,103.27,83.76
2018,CANDEAL,BA,NORDESTE,FERNANDO HADDAD,5420,4392,BA-CANDEAL,290640,81.25,94.51,93.41,87.76,59.09,46.36,95.45,161.29
2018,CANDEIAS,BA,NORDESTE,FERNANDO HADDAD,46549,39448,BA-CANDEIAS,290650,151.84,113.52,183.76,127.04,149.4,116.2,119.05,111.49
2018,CANDIBA,BA,NORDESTE,FERNANDO HADDAD,8121,6489,BA-CANDIBA,290660,89.94,76.87,74.83,108.03,75.46,112.27,101.41,105.33
2018,CANSANCAO,BA,NORDESTE,FERNANDO HADDAD,18718,16747,BA-CANSANCAO,290680,103.43,95.22,101.25,93.49,44.82,56.37,68.02,93.78
2018,CANUDOS,BA,NORDESTE,FERNANDO HADDAD,8364,7222,BA-CANUDOS,290682,130.37,71.66,72.47,87.56,77.59,93.1,103.73,150.95
2018,CANAPOLIS,BA,NORDESTE,FERNANDO HADDAD,5853,4796,BA-CANAPOLIS,290610,96.23,98.6,125.17,102.26,84.67,79.33,110.0,120.31
2018,CAPELA DO ALTO ALEGRE,BA,NORDESTE,FERNANDO HADDAD,6088,4610,BA-CAPELA DO ALTO ALEGRE,290685,83.87,93.88,107.14,102.08,85.05,28.04,67.68,105.83
2018,CAPIM GROSSO,BA,NORDESTE,FERNANDO HADDAD,15275,10375,BA-CAPIM GROSSO,290687,86.67,115.96,143.02,68.36,101.56,97.66,53.57,94.18
2018,CARAVELAS,BA,NORDESTE,FERNANDO HADDAD,9133,6443,BA-CARAVELAS,290690,68.33,57.56,74.37,100.0,93.08,108.08,95.24,109.36
2018,CARAIBAS,BA,NORDESTE,FERNANDO HADDAD,5490,4323,BA-CARAIBAS,290689,7.95,1.98,19.8,17.35,33.98,13.59,9.52,98.86
2018,CARDEAL DA SILVA,BA,NORDESTE,FERNANDO HADDAD,4858,4410,BA-CARDEAL DA SILVA,290700,35.25,11.81,55.12,71.19,46.51,30.23,41.13,89.81
2018,CARINHANHA,BA,NORDESTE,FERNANDO HADDAD,14411,10147,BA-CARINHANHA,290710,80.09,75.05,73.18,96.88,94.31,32.23,101.67,116.86
2018,CASA NOVA,BA,NORDESTE,FERNANDO HADDAD,38490,32131,BA-CASA NOVA,290720,71.31,64.29,73.26,71.39,60.44,71.02,76.15,103.35
2018,CASTRO ALVES,BA,NORDESTE,FERNANDO HADDAD,15246,13090,BA-CASTRO ALVES,290730,60.59,5.0,135.0,104.09,88.14,77.97,86.9,96.39
2018,CATOLANDIA,BA,NORDESTE,FERNANDO HADDAD,2629,2118,BA-CATOLANDIA,290740,41.3,14.29,114.29,104.44,71.19,23.73,34.0,69.05
2018,CATU,BA,NORDESTE,FERNANDO HADDAD,28890,22901,BA-CATU,290750,92.68,79.45,53.94,78.49,80.99,63.77,66.41,73.02
2018,CATURAMA,BA,NORDESTE,FERNANDO HADDAD,5076,4403,BA-CATURAMA,290755,62.26,90.54,109.46,79.65,70.89,82.28,72.22,60.24
2018,CENTRAL,BA,NORDESTE,FERNANDO HADDAD,9438,7630,BA-CENTRAL,290760,97.36,63.1,90.08,130.19,88.75,50.83,78.8,126.24
2018,CHORROCHO,BA,NORDESTE,FERNANDO HADDAD,6139,5341,BA-CHORROCHO,290770,52.32,33.13,51.53,36.77,30.39,22.1,26.9,60.99
2018,CIPO,BA,NORDESTE,FERNANDO HADDAD,8763,6361,BA-CIPO,290790,98.28,47.27,61.36,46.69,70.71,94.61,60.39,101.82
2018,COARACI,BA,NORDESTE,FERNANDO HADDAD,10686,7163,BA-COARACI,290800,76.68,62.03,121.8,101.57,103.01,69.92,71.05,158.46
2018,COCOS,BA,NORDESTE,FERNANDO HADDAD,10922,7742,BA-COCOS,290810,28.63,120.42,119.72,111.26,80.66,87.23,81.53,102.92
2018,CONCEICAO DA FEIRA,BA,NORDESTE,FERNANDO HADDAD,12455,9922,BA-CONCEICAO DA FEIRA,290820,44.64,42.41,77.23,72.46,37.22,57.4,52.05,88.24
2018,CONCEICAO DO ALMEIDA,BA,NORDESTE,FERNANDO HADDAD,10326,8718,BA-CONCEICAO DO ALMEIDA,290830,85.51,52.05,46.58,35.56,50.33,28.76,25.34,124.84
2018,CONCEICAO DO COITE,BA,NORDESTE,FERNANDO HADDAD,37291,24197,BA-CONCEICAO DO COITE,290840,117.84,66.88,93.94,96.18,75.98,84.64,84.15,88.26
2018,CONCEICAO DO JACUIPE,BA,NORDESTE,FERNANDO HADDAD,17427,12952,BA-CONCEICAO DO JACUIPE,290850,92.27,75.42,95.7,101.08,85.95,67.77,108.41,95.7
2018,CONDE,BA,NORDESTE,FERNANDO HADDAD,11588,9353,BA-CONDE,290860,42.95,39.89,45.79,40.88,27.07,32.6,29.38,38.08
2018,CONDEUBA,BA,NORDESTE,FERNANDO HADDAD,9611,6823,BA-CONDEUBA,290870,34.27,32.65,37.76,77.83,73.74,66.48,34.33,51.89
2018,CONTENDAS DO SINCORA,BA,NORDESTE,FERNANDO HADDAD,2640,2099,BA-CONTENDAS DO SINCORA,290880,97.78,72.73,54.55,55.26,58.82,194.12,48.94,142.86
2018,CORACAO DE MARIA,BA,NORDESTE,FERNANDO HADDAD,15001,12511,BA-CORACAO DE MARIA,290890,87.63,72.34,116.67,57.85,21.64,73.13,88.56,122.42
2018,CORDEIROS,BA,NORDESTE,FERNANDO HADDAD,4466,2914,BA-CORDEIROS,290900,35.53,38.89,29.17,29.89,51.25,62.5,67.9,93.75
2018,CORIBE,BA,NORDESTE,FERNANDO HADDAD,8322,6538,BA-CORIBE,290910,107.69,101.04,82.9,127.53,122.02,41.07,38.58,117.57
