Ano de eleição;Município;UF;Região;Turno;Nome candidato;Cargo;Votos válidos;Votos nominais;Data de carga
2018;TUPANDI;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;3224;2700;2023-03-31 10:03:12
2018;BOM JESUS;RN;NORDESTE;2;CARLOS EDUARDO NUNES ALVES;Governador;5696;2227;2023-03-31 10:03:12
2018;ITATIBA DO SUL;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;2447;1779;2023-03-31 10:03:12
2018;RIBEIRÃO DAS NEVES;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;127412;36374;2023-03-31 10:03:12
2018;RIO PARDO;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;21252;10198;2023-03-31 10:03:12
2018;AURIFLAMA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;7816;2255;2023-03-31 10:03:12
2018;BARRA DE SÃO FRANCISCO;ES;SUDESTE;2;FERNANDO HADDAD;Presidente;22907;9975;2023-03-31 10:03:12
2018;ÁGUAS VERMELHAS;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;5606;1592;2023-03-31 10:03:12
2018;SANTA LUZIA DO ITANHY;SE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7002;1143;2023-03-31 10:03:12
2018;RIO GRANDE;RS;SUL;2;FERNANDO HADDAD;Presidente;107824;57742;2023-03-31 10:03:12
2018;CAMPO ALEGRE;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;6955;1502;2023-03-31 10:03:12
2018;JACUIZINHO;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;1569;611;2023-03-31 10:03:12
2018;CAMPO AZUL;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;2059;1109;2023-03-31 10:03:12
2018;LAGOA SECA;PB;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;14761;6066;2023-03-31 10:03:12
2018;NIOAQUE;MS;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;6929;3332;2023-03-31 10:03:12
2018;PONTE ALTA DO TOCANTINS;TO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;3354;1502;2023-03-31 10:03:12
2018;JACOBINA DO PIAUÍ;PI;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3726;340;2023-03-31 10:03:12
2018;RIO NOVO DO SUL;ES;SUDESTE;2;FERNANDO HADDAD;Presidente;6612;1638;2023-03-31 10:03:12
2018;AÇAILÂNDIA;MA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;53238;27430;2023-03-31 10:03:12
2018;FORTUNA DE MINAS;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;1838;1427;2023-03-31 10:03:12
2018;FORTUNA DE MINAS;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;1838;411;2023-03-31 10:03:12
2018;SERRANOS;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;1295;626;2023-03-31 10:03:12
2018;ITAPUÃ DO OESTE;RO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;4090;2556;2023-03-31 10:03:12
2018;MIRANTE DO PARANAPANEMA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;8521;4574;2023-03-31 10:03:12
2018;MARIBONDO;AL;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;6684;2017;2023-03-31 10:03:12
2018;NOVA CANDELÁRIA;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;1981;1365;2023-03-31 10:03:12
2018;RIBEIRÃO PIRES;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;57978;27664;2023-03-31 10:03:12
2018;ITABORAÍ;RJ;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;114430;75544;2023-03-31 10:03:12
2018;SÃO JOÃO DO SUL;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;4595;1107;2023-03-31 10:03:12
2018;SÃO JOÃO DO SABUGI;RN;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3875;1013;2023-03-31 10:03:12
2018;TRÊS RANCHOS;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2365;1183;2023-03-31 10:03:12
2018;LUÍS EDUARDO MAGALHÃES;BA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;38282;22509;2023-03-31 10:03:12
2018;PATROCÍNIO;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;43100;30375;2023-03-31 10:03:12
2018;MATO LEITÃO;RS;SUL;2;FERNANDO HADDAD;Presidente;3000;968;2023-03-31 10:03:12
2018;BACURITUBA;MA;NORDESTE;2;FERNANDO HADDAD;Presidente;3066;2728;2023-03-31 10:03:12
2018;CHUPINGUAIA;RO;NORTE;2;MARCOS JOSE ROCHA DOS SANTOS;Governador;4387;2566;2023-03-31 10:03:12
2018;NOVA PETRÓPOLIS;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;12644;3822;2023-03-31 10:03:12
2018;TAMBORIL DO PIAUÍ;PI;NORDESTE;2;FERNANDO HADDAD;Presidente;1881;1655;2023-03-31 10:03:12
2018;ITAPAGIPE;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;7016;2697;2023-03-31 10:03:12
2018;PINDOBAÇU;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;10052;7370;2023-03-31 10:03:12
2018;VOLTA REDONDA;RJ;SUDESTE;2;WILSON JOSÉ WITZEL;Governador;141018;96965;2023-03-31 10:03:12
2018;SANTA TEREZINHA DE ITAIPU;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;13445;10067;2023-03-31 10:03:12
2018;SUZANÁPOLIS;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;1834;865;2023-03-31 10:03:12
2018;BENTO FERNANDES;RN;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3493;553;2023-03-31 10:03:12
2018;ANÁPOLIS;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;194349;154907;2023-03-31 10:03:12
2018;AMAMBAI;MS;CENTRO-OESTE;2;REINALDO AZAMBUJA SILVA;Governador;17032;12104;2023-03-31 10:03:12
2018;URUCURITUBA;AM;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;7722;1466;2023-03-31 10:03:12
2018;ESTAÇÃO;RS;SUL;2;FERNANDO HADDAD;Presidente;3814;1130;2023-03-31 10:03:12
2018;PINDORAMA;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7773;5915;2023-03-31 10:03:12
2018;FRANKFURT;ZZ;EXTERIOR;2;JAIR MESSIAS BOLSONARO;Presidente;2603;1276;2023-03-31 10:03:12
2018;GUIDOVAL;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;4179;2227;2023-03-31 10:03:12
2018;GROSSOS;RN;NORDESTE;2;MARIA DE FATIMA BEZERRA;Governador;5831;3800;2023-03-31 10:03:12
2018;CAPIVARI;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;23800;7111;2023-03-31 10:03:12
2018;RIO DAS OSTRAS;RJ;SUDESTE;2;EDUARDO DA COSTA PAES;Governador;51111;12064;2023-03-31 10:03:12
2018;BOM JESUS DA SERRA;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;5498;4964;2023-03-31 10:03:12
2018;CORONEL BARROS;RS;SUL;2;JOSÉ IVO SARTORI;Governador;1910;1052;2023-03-31 10:03:12
2018;MACATUBA;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;9043;7084;2023-03-31 10:03:12
2018;CUNHA;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;11114;5815;2023-03-31 10:03:12
2018;BOM JARDIM;RJ;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;13761;9457;2023-03-31 10:03:12
2018;PINHAL;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;1649;891;2023-03-31 10:03:12
2018;RIACHO FRIO;PI;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2901;315;2023-03-31 10:03:12
2018;ANGATUBA;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;11208;4962;2023-03-31 10:03:12
2018;TAQUARANA;AL;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;9327;1986;2023-03-31 10:03:12
2018;OLIVEIRA FORTES;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;1511;443;2023-03-31 10:03:12
2018;ITAGUAÍ;RJ;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;61554;46148;2023-03-31 10:03:12
2018;CATINGUEIRA;PB;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3140;829;2023-03-31 10:03:12
2018;MAR VERMELHO;AL;NORDESTE;2;FERNANDO HADDAD;Presidente;2351;1788;2023-03-31 10:03:12
