,Ano de eleição,Cargo,Código município,Município,Região,UF,Turno,Nome candidato,Votos válidos,Votos nominais,Estado_Municipio
16388,2022,Presidente,74926,ALTO PARAISO,SUL,PR,1,JAIR MESSIAS BOLSONARO,2195,1138,PR-ALTO PARAISO
50923,2022,Presidente,74110,ALTO PIQUIRI,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,5551,2796,PR-ALTO PIQUIRI
49641,2022,Presidente,79510,ALTONIA,SUL,PR,1,JAIR MESSIAS BOLSONARO,11049,6813,PR-ALTONIA
11084,2022,Presidente,74136,ALVORADA DO SUL,SUL,PR,1,JAIR MESSIAS BOLSONARO,5388,3047,PR-ALVORADA DO SUL
63215,2022,Presidente,74152,AMAPORA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3109,1570,PR-AMAPORA
35890,2022,Presidente,74179,AMPERE,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,11887,6687,PR-AMPERE
44522,2022,Presidente,74101,ANAHY,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2129,1049,PR-ANAHY
30091,2022,Presidente,74195,ANDIRA,SUL,PR,1,JAIR MESSIAS BOLSONARO,12297,6589,PR-ANDIRA
45896,2022,Presidente,74217,ANTONINA,SUL,PR,1,JAIR MESSIAS BOLSONARO,11431,6765,PR-ANTONINA
33475,2022,Presidente,74233,ANTONIO OLINTO,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,5123,2403,PR-ANTONIO OLINTO
55351,2022,Presidente,74250,APUCARANA,SUL,PR,1,JAIR MESSIAS BOLSONARO,71806,45398,PR-APUCARANA
528,2022,Presidente,74276,ARAPONGAS,SUL,PR,1,JAIR MESSIAS BOLSONARO,64011,45033,PR-ARAPONGAS
17879,2022,Presidente,74292,ARAPOTI,SUL,PR,1,JAIR MESSIAS BOLSONARO,14362,8864,PR-ARAPOTI
19338,2022,Presidente,75108,ARAPUA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2553,1349,PR-ARAPUA
61306,2022,Presidente,74314,ARARUNA,SUL,PR,1,JAIR MESSIAS BOLSONARO,8658,4680,PR-ARARUNA
27759,2022,Presidente,74357,ARAUCARIA,SUL,PR,1,JAIR MESSIAS BOLSONARO,81836,37999,PR-ARAUCARIA
55659,2022,Presidente,75086,ARIRANHA DO IVAI,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,1868,1040,PR-ARIRANHA DO IVAI
45935,2022,Presidente,74373,ASSAI,SUL,PR,1,JAIR MESSIAS BOLSONARO,9376,6066,PR-ASSAI
11667,2022,Presidente,79537,ASSIS CHATEAUBRIAND,SUL,PR,1,JAIR MESSIAS BOLSONARO,21103,12632,PR-ASSIS CHATEAUBRIAND
16205,2022,Presidente,74390,ASTORGA,SUL,PR,1,JAIR MESSIAS BOLSONARO,15498,10530,PR-ASTORGA
48331,2022,Presidente,74411,ATALAIA,SUL,PR,1,JAIR MESSIAS BOLSONARO,2855,1544,PR-ATALAIA
37859,2022,Presidente,74438,BALSA NOVA,SUL,PR,1,JAIR MESSIAS BOLSONARO,9109,5077,PR-BALSA NOVA
32191,2022,Presidente,74454,BANDEIRANTES,SUL,PR,1,JAIR MESSIAS BOLSONARO,18849,12543,PR-BANDEIRANTES
19062,2022,Presidente,74470,BARBOSA FERRAZ,SUL,PR,1,JAIR MESSIAS BOLSONARO,6440,3215,PR-BARBOSA FERRAZ
39434,2022,Presidente,74519,BARRA DO JACARE,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2086,985,PR-BARRA DO JACARE
28635,2022,Presidente,74497,BARRACAO,SUL,PR,1,JAIR MESSIAS BOLSONARO,5914,2990,PR-BARRACAO
39656,2022,Presidente,75124,BELA VISTA DA CAROBA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2419,1413,PR-BELA VISTA DA CAROBA
37976,2022,Presidente,74535,BELA VISTA DO PARAISO,SUL,PR,1,JAIR MESSIAS BOLSONARO,9518,5479,PR-BELA VISTA DO PARAISO
32575,2022,Presidente,74551,BITURUNA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,9678,5378,PR-BITURUNA
40347,2022,Presidente,74578,BOA ESPERANCA,SUL,PR,1,JAIR MESSIAS BOLSONARO,3025,2044,PR-BOA ESPERANCA
29625,2022,Presidente,74144,BOA ESPERANCA DO IGUACU,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,1940,1200,PR-BOA ESPERANCA DO IGUACU
19502,2022,Presidente,75140,BOA VENTURA DE SAO ROQUE,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,4064,2437,PR-BOA VENTURA DE SAO ROQUE
55505,2022,Presidente,79812,BOA VISTA DA APARECIDA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,5259,2534,PR-BOA VISTA DA APARECIDA
56093,2022,Presidente,74594,BOCAIUVA DO SUL,SUL,PR,1,JAIR MESSIAS BOLSONARO,7268,3684,PR-BOCAIUVA DO SUL
60595,2022,Presidente,75167,BOM JESUS DO SUL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2922,1658,PR-BOM JESUS DO SUL
54224,2022,Presidente,74616,BOM SUCESSO,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,4095,2138,PR-BOM SUCESSO
58607,2022,Presidente,74160,BOM SUCESSO DO SUL,SUL,PR,1,JAIR MESSIAS BOLSONARO,2458,1428,PR-BOM SUCESSO DO SUL
60995,2022,Presidente,74632,BORRAZOPOLIS,SUL,PR,1,JAIR MESSIAS BOLSONARO,5111,2752,PR-BORRAZOPOLIS
58487,2022,Presidente,79839,BRAGANEY,SUL,PR,1,JAIR MESSIAS BOLSONARO,3498,1736,PR-BRAGANEY
671,2022,Presidente,74187,BRASILANDIA DO SUL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2427,1307,PR-BRASILANDIA DO SUL
33392,2022,Presidente,74659,CAFEARA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,1789,1016,PR-CAFEARA
41872,2022,Presidente,79855,CAFELANDIA,SUL,PR,1,JAIR MESSIAS BOLSONARO,10416,6502,PR-CAFELANDIA
35373,2022,Presidente,74209,CAFEZAL DO SUL,SUL,PR,1,JAIR MESSIAS BOLSONARO,3182,1759,PR-CAFEZAL DO SUL
37957,2022,Presidente,74675,CALIFORNIA,SUL,PR,1,JAIR MESSIAS BOLSONARO,5460,3273,PR-CALIFORNIA
24249,2022,Presidente,74691,CAMBARA,SUL,PR,1,JAIR MESSIAS BOLSONARO,13409,7432,PR-CAMBARA
48290,2022,Presidente,74730,CAMBIRA,SUL,PR,1,JAIR MESSIAS BOLSONARO,4916,2872,PR-CAMBIRA
38395,2022,Presidente,74713,CAMBE,SUL,PR,1,JAIR MESSIAS BOLSONARO,57132,35256,PR-CAMBE
15928,2022,Presidente,74756,CAMPINA DA LAGOA,SUL,PR,1,JAIR MESSIAS BOLSONARO,9126,4740,PR-CAMPINA DA LAGOA
2124,2022,Presidente,75183,CAMPINA DO SIMAO,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2752,1750,PR-CAMPINA DO SIMAO
11261,2022,Presidente,74772,CAMPINA GRANDE DO SUL,SUL,PR,1,JAIR MESSIAS BOLSONARO,25851,14279,PR-CAMPINA GRANDE DO SUL
11215,2022,Presidente,74780,CAMPO BONITO,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2869,1489,PR-CAMPO BONITO
6442,2022,Presidente,74799,CAMPO DO TENENTE,SUL,PR,1,JAIR MESSIAS BOLSONARO,4932,2770,PR-CAMPO DO TENENTE
26537,2022,Presidente,74810,CAMPO LARGO,SUL,PR,1,JAIR MESSIAS BOLSONARO,71150,40538,PR-CAMPO LARGO
16275,2022,Presidente,75205,CAMPO MAGRO,SUL,PR,1,JAIR MESSIAS BOLSONARO,15776,7959,PR-CAMPO MAGRO
17820,2022,Presidente,74837,CAMPO MOURAO,SUL,PR,1,JAIR MESSIAS BOLSONARO,53941,29544,PR-CAMPO MOURAO
39723,2022,Presidente,74225,CANDOI,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,9073,5035,PR-CANDOI
42093,2022,Presidente,84514,CANTAGALO,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,6850,3929,PR-CANTAGALO
37175,2022,Presidente,74870,CAPANEMA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,12092,5737,PR-CAPANEMA
42069,2022,Presidente,74896,CAPITAO LEONIDAS MARQUES,SUL,PR,1,JAIR MESSIAS BOLSONARO,9148,4547,PR-CAPITAO LEONIDAS MARQUES
33565,2022,Presidente,75221,CARAMBEI,SUL,PR,1,JAIR MESSIAS BOLSONARO,13081,8167,PR-CARAMBEI
1946,2022,Presidente,74918,CARLOPOLIS,SUL,PR,1,JAIR MESSIAS BOLSONARO,8742,4840,PR-CARLOPOLIS
2021,2022,Presidente,74934,CASCAVEL,SUL,PR,1,JAIR MESSIAS BOLSONARO,184415,110246,PR-CASCAVEL
32115,2022,Presidente,74950,CASTRO,SUL,PR,1,JAIR MESSIAS BOLSONARO,42423,23547,PR-CASTRO
55341,2022,Presidente,74977,CATANDUVAS,SUL,PR,1,JAIR MESSIAS BOLSONARO,5344,2773,PR-CATANDUVAS
11655,2022,Presidente,74993,CENTENARIO DO SUL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,6543,3744,PR-CENTENARIO DO SUL
39180,2022,Presidente,75019,CERRO AZUL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,10112,5588,PR-CERRO AZUL
59206,2022,Presidente,75035,CHOPINZINHO,SUL,PR,1,JAIR MESSIAS BOLSONARO,13138,6856,PR-CHOPINZINHO
26775,2022,Presidente,75051,CIANORTE,SUL,PR,1,JAIR MESSIAS BOLSONARO,43913,29090,PR-CIANORTE
49929,2022,Presidente,75078,CIDADE GAUCHA,SUL,PR,1,JAIR MESSIAS BOLSONARO,6815,3439,PR-CIDADE GAUCHA
24717,2022,Presidente,75094,CLEVELANDIA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,9941,4942,PR-CLEVELANDIA
24165,2022,Presidente,75132,COLOMBO,SUL,PR,1,JAIR MESSIAS BOLSONARO,121279,64155,PR-COLOMBO
58520,2022,Presidente,75159,COLORADO,SUL,PR,1,JAIR MESSIAS BOLSONARO,14192,6809,PR-COLORADO
38082,2022,Presidente,75175,CONGONHINHAS,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,4973,2867,PR-CONGONHINHAS
17571,2022,Presidente,75191,CONSELHEIRO MAIRINCK,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2295,1086,PR-CONSELHEIRO MAIRINCK
8954,2022,Presidente,75213,CONTENDA,SUL,PR,1,JAIR MESSIAS BOLSONARO,10195,5161,PR-CONTENDA
22235,2022,Presidente,75230,CORBELIA,SUL,PR,1,JAIR MESSIAS BOLSONARO,11093,6762,PR-CORBELIA
54235,2022,Presidente,75256,CORNELIO PROCOPIO,SUL,PR,1,JAIR MESSIAS BOLSONARO,27317,15591,PR-CORNELIO PROCOPIO
16765,2022,Presidente,75248,CORONEL DOMINGOS SOARES,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3873,2383,PR-CORONEL DOMINGOS SOARES
6450,2022,Presidente,75272,CORONEL VIVIDA,SUL,PR,1,JAIR MESSIAS BOLSONARO,13857,6546,PR-CORONEL VIVIDA
45762,2022,Presidente,75280,CORUMBATAI DO SUL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2692,1358,PR-CORUMBATAI DO SUL
30102,2022,Presidente,75337,CRUZ MACHADO,SUL,PR,1,JAIR MESSIAS BOLSONARO,10634,5320,PR-CRUZ MACHADO
873,2022,Presidente,74241,CRUZEIRO DO IGUACU,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2926,1598,PR-CRUZEIRO DO IGUACU
33706,2022,Presidente,75299,CRUZEIRO DO OESTE,SUL,PR,1,JAIR MESSIAS BOLSONARO,12561,7255,PR-CRUZEIRO DO OESTE
51018,2022,Presidente,75310,CRUZEIRO DO SUL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3083,1776,PR-CRUZEIRO DO SUL
10373,2022,Presidente,75264,CRUZMALTINA,SUL,PR,1,JAIR MESSIAS BOLSONARO,2104,1129,PR-CRUZMALTINA
8316,2022,Presidente,75353,CURITIBA,SUL,PR,1,JAIR MESSIAS BOLSONARO,1108054,612309,PR-CURITIBA
19756,2022,Presidente,75370,CURIUVA,SUL,PR,1,JAIR MESSIAS BOLSONARO,7665,3727,PR-CURIUVA
14285,2022,Presidente,74853,CANDIDO DE ABREU,SUL,PR,1,JAIR MESSIAS BOLSONARO,8808,4339,PR-CANDIDO DE ABREU
38112,2022,Presidente,79570,CEU AZUL,SUL,PR,1,JAIR MESSIAS BOLSONARO,6993,4921,PR-CEU AZUL
10428,2022,Presidente,75400,DIAMANTE D'OESTE,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2955,1718,PR-DIAMANTE D'OESTE
16187,2022,Presidente,75396,DIAMANTE DO NORTE,SUL,PR,1,JAIR MESSIAS BOLSONARO,3359,1765,PR-DIAMANTE DO NORTE
35355,2022,Presidente,74268,DIAMANTE DO SUL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2435,1201,PR-DIAMANTE DO SUL
9754,2022,Presidente,75418,DOIS VIZINHOS,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,25995,12522,PR-DOIS VIZINHOS
27301,2022,Presidente,84654,DOURADINA,SUL,PR,1,JAIR MESSIAS BOLSONARO,5230,3083,PR-DOURADINA
6449,2022,Presidente,75434,DOUTOR CAMARGO,SUL,PR,1,JAIR MESSIAS BOLSONARO,3976,2367,PR-DOUTOR CAMARGO
56301,2022,Presidente,74942,DOUTOR ULYSSES,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3790,2113,PR-DOUTOR ULYSSES
55396,2022,Presidente,75477,ENGENHEIRO BELTRAO,SUL,PR,1,JAIR MESSIAS BOLSONARO,8081,4485,PR-ENGENHEIRO BELTRAO
40956,2022,Presidente,74284,ENTRE RIOS DO OESTE,SUL,PR,1,JAIR MESSIAS BOLSONARO,3038,2159,PR-ENTRE RIOS DO OESTE
49236,2022,Presidente,75450,ENEAS MARQUES,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,4351,2404,PR-ENEAS MARQUES
22233,2022,Presidente,75302,ESPERANCA NOVA,SUL,PR,1,JAIR MESSIAS BOLSONARO,1563,981,PR-ESPERANCA NOVA
17012,2022,Presidente,75329,ESPIGAO ALTO DO IGUACU,SUL,PR,1,JAIR MESSIAS BOLSONARO,3216,1795,PR-ESPIGAO ALTO DO IGUACU
42902,2022,Presidente,74306,FAROL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2200,1066,PR-FAROL
2007,2022,Presidente,75493,FAXINAL,SUL,PR,1,JAIR MESSIAS BOLSONARO,9380,6007,PR-FAXINAL
55113,2022,Presidente,74322,FAZENDA RIO GRANDE,SUL,PR,1,JAIR MESSIAS BOLSONARO,62309,32547,PR-FAZENDA RIO GRANDE
15598,2022,Presidente,75345,FERNANDES PINHEIRO,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,4342,2116,PR-FERNANDES PINHEIRO
43887,2022,Presidente,84573,FIGUEIRA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,4831,2758,PR-FIGUEIRA
45766,2022,Presidente,74349,FLOR DA SERRA DO SUL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3648,1917,PR-FLOR DA SERRA DO SUL
3279,2022,Presidente,75531,FLORAI,SUL,PR,1,JAIR MESSIAS BOLSONARO,3617,1959,PR-FLORAI
61520,2022,Presidente,75558,FLORESTA,SUL,PR,1,JAIR MESSIAS BOLSONARO,5551,3202,PR-FLORESTA
9557,2022,Presidente,75574,FLORESTOPOLIS,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,7617,3940,PR-FLORESTOPOLIS
59642,2022,Presidente,75590,FLORIDA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,1944,916,PR-FLORIDA
40325,2022,Presidente,75612,FORMOSA DO OESTE,SUL,PR,1,JAIR MESSIAS BOLSONARO,4719,2823,PR-FORMOSA DO OESTE
1978,2022,Presidente,75639,FOZ DO IGUACU,SUL,PR,1,JAIR MESSIAS BOLSONARO,156292,95147,PR-FOZ DO IGUACU
41054,2022,Presidente,75361,FOZ DO JORDAO,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3287,2098,PR-FOZ DO JORDAO
19761,2022,Presidente,79774,FRANCISCO ALVES,SUL,PR,1,JAIR MESSIAS BOLSONARO,4541,2695,PR-FRANCISCO ALVES
39775,2022,Presidente,75655,FRANCISCO BELTRAO,SUL,PR,1,JAIR MESSIAS BOLSONARO,53894,25704,PR-FRANCISCO BELTRAO
33394,2022,Presidente,75515,FENIX,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3005,1455,PR-FENIX
63134,2022,Presidente,75671,GENERAL CARNEIRO,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,6444,3472,PR-GENERAL CARNEIRO
21558,2022,Presidente,74004,GODOY MOREIRA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2065,1217,PR-GODOY MOREIRA
57368,2022,Presidente,75698,GOIOERE,SUL,PR,1,JAIR MESSIAS BOLSONARO,16551,9772,PR-GOIOERE
49176,2022,Presidente,75388,GOIOXIM,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,4152,2666,PR-GOIOXIM
30361,2022,Presidente,79596,GRANDES RIOS,SUL,PR,1,JAIR MESSIAS BOLSONARO,3705,2209,PR-GRANDES RIOS
13949,2022,Presidente,75736,GUAIRACA,SUL,PR,1,JAIR MESSIAS BOLSONARO,3990,2089,PR-GUAIRACA
56845,2022,Presidente,75426,GUAMIRANGA,SUL,PR,1,JAIR MESSIAS BOLSONARO,5326,2967,PR-GUAMIRANGA
27348,2022,Presidente,75752,GUAPIRAMA,SUL,PR,1,JAIR MESSIAS BOLSONARO,2932,1440,PR-GUAPIRAMA
57599,2022,Presidente,75779,GUAPOREMA,SUL,PR,1,JAIR MESSIAS BOLSONARO,1548,823,PR-GUAPOREMA
47292,2022,Presidente,75795,GUARACI,SUL,PR,1,JAIR MESSIAS BOLSONARO,3367,1928,PR-GUARACI
48113,2022,Presidente,75817,GUARANIACU,SUL,PR,1,JAIR MESSIAS BOLSONARO,8606,4971,PR-GUARANIACU
15991,2022,Presidente,75833,GUARAPUAVA,SUL,PR,1,JAIR MESSIAS BOLSONARO,103527,48657,PR-GUARAPUAVA
23898,2022,Presidente,75850,GUARAQUECABA,SUL,PR,1,JAIR MESSIAS BOLSONARO,5236,2593,PR-GUARAQUECABA
24338,2022,Presidente,75876,GUARATUBA,SUL,PR,1,JAIR MESSIAS BOLSONARO,21206,13350,PR-GUARATUBA
532,2022,Presidente,75710,GUAIRA,SUL,PR,1,JAIR MESSIAS BOLSONARO,17889,11413,PR-GUAIRA
10177,2022,Presidente,74365,HONORIO SERPA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3472,2060,PR-HONORIO SERPA
19474,2022,Presidente,75892,IBAITI,SUL,PR,1,JAIR MESSIAS BOLSONARO,15850,8570,PR-IBAITI
55225,2022,Presidente,74020,IBEMA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3849,1908,PR-IBEMA
58779,2022,Presidente,75914,IBIPORA,SUL,PR,1,JAIR MESSIAS BOLSONARO,29847,18186,PR-IBIPORA
34615,2022,Presidente,75930,ICARAIMA,SUL,PR,1,JAIR MESSIAS BOLSONARO,5368,3195,PR-ICARAIMA
42330,2022,Presidente,75957,IGUARACU,SUL,PR,1,JAIR MESSIAS BOLSONARO,3039,1745,PR-IGUARACU
62536,2022,Presidente,74381,IGUATU,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,1624,838,PR-IGUATU
32789,2022,Presidente,75442,IMBAU,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,6545,3361,PR-IMBAU
45753,2022,Presidente,75973,IMBITUVA,SUL,PR,1,JAIR MESSIAS BOLSONARO,18544,10535,PR-IMBITUVA
31494,2022,Presidente,76015,INAJA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,1883,1127,PR-INAJA
17232,2022,Presidente,79618,INDIANOPOLIS,SUL,PR,1,JAIR MESSIAS BOLSONARO,2933,1645,PR-INDIANOPOLIS
32581,2022,Presidente,75990,INACIO MARTINS,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,6487,3486,PR-INACIO MARTINS
5999,2022,Presidente,76031,IPIRANGA,SUL,PR,1,JAIR MESSIAS BOLSONARO,9060,5220,PR-IPIRANGA
56635,2022,Presidente,76058,IPORA,SUL,PR,1,JAIR MESSIAS BOLSONARO,9081,5401,PR-IPORA
43713,2022,Presidente,74403,IRACEMA DO OESTE,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,1831,923,PR-IRACEMA DO OESTE
43148,2022,Presidente,76074,IRATI,SUL,PR,1,JAIR MESSIAS BOLSONARO,36142,19046,PR-IRATI
4605,2022,Presidente,76090,IRETAMA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,5842,3083,PR-IRETAMA
56658,2022,Presidente,76112,ITAGUAJE,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2671,1397,PR-ITAGUAJE
516,2022,Presidente,75000,ITAIPULANDIA,SUL,PR,1,JAIR MESSIAS BOLSONARO,7499,4355,PR-ITAIPULANDIA
32471,2022,Presidente,76139,ITAMBARACA,SUL,PR,1,JAIR MESSIAS BOLSONARO,3705,2090,PR-ITAMBARACA
16203,2022,Presidente,76155,ITAMBE,SUL,PR,1,JAIR MESSIAS BOLSONARO,4041,2179,PR-ITAMBE
1618,2022,Presidente,76171,ITAPEJARA D'OESTE,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,7256,3728,PR-ITAPEJARA D'OESTE
24496,2022,Presidente,74446,ITAPERUCU,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,16751,9972,PR-ITAPERUCU
59277,2022,Presidente,76198,ITAUNA DO SUL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2138,1338,PR-ITAUNA DO SUL
33996,2022,Presidente,76236,IVAIPORA,SUL,PR,1,JAIR MESSIAS BOLSONARO,19094,9658,PR-IVAIPORA
14755,2022,Presidente,76252,IVATUBA,SUL,PR,1,JAIR MESSIAS BOLSONARO,2027,1152,PR-IVATUBA
38099,2022,Presidente,74462,IVATE,SUL,PR,1,JAIR MESSIAS BOLSONARO,4394,2178,PR-IVATE
51397,2022,Presidente,76210,IVAI,SUL,PR,1,JAIR MESSIAS BOLSONARO,8477,4585,PR-IVAI
24237,2022,Presidente,76279,JABOTI,SUL,PR,1,JAIR MESSIAS BOLSONARO,3325,1778,PR-JABOTI
9751,2022,Presidente,76295,JACAREZINHO,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,22693,10741,PR-JACAREZINHO
41873,2022,Presidente,76317,JAGUAPITA,SUL,PR,1,JAIR MESSIAS BOLSONARO,7942,4666,PR-JAGUAPITA
45914,2022,Presidente,76333,JAGUARIAIVA,SUL,PR,1,JAIR MESSIAS BOLSONARO,19970,11916,PR-JAGUARIAIVA
61292,2022,Presidente,76350,JANDAIA DO SUL,SUL,PR,1,JAIR MESSIAS BOLSONARO,13016,8153,PR-JANDAIA DO SUL
55240,2022,Presidente,76376,JANIOPOLIS,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3687,1771,PR-JANIOPOLIS
32420,2022,Presidente,76392,JAPIRA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2840,1354,PR-JAPIRA
40957,2022,Presidente,76414,JAPURA,SUL,PR,1,JAIR MESSIAS BOLSONARO,5709,3681,PR-JAPURA
14114,2022,Presidente,76430,JARDIM ALEGRE,SUL,PR,1,JAIR MESSIAS BOLSONARO,7136,3455,PR-JARDIM ALEGRE
11268,2022,Presidente,76457,JARDIM OLINDA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,1023,670,PR-JARDIM OLINDA
8571,2022,Presidente,76473,JATAIZINHO,SUL,PR,1,JAIR MESSIAS BOLSONARO,7193,4050,PR-JATAIZINHO
33568,2022,Presidente,79979,JESUITAS,SUL,PR,1,JAIR MESSIAS BOLSONARO,5755,3235,PR-JESUITAS
14053,2022,Presidente,76490,JOAQUIM TAVORA,SUL,PR,1,JAIR MESSIAS BOLSONARO,6967,3916,PR-JOAQUIM TAVORA
63202,2022,Presidente,76511,JUNDIAI DO SUL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,1990,1147,PR-JUNDIAI DO SUL
54242,2022,Presidente,84638,JURANDA,SUL,PR,1,JAIR MESSIAS BOLSONARO,4788,2781,PR-JURANDA
6712,2022,Presidente,76538,JUSSARA,SUL,PR,1,JAIR MESSIAS BOLSONARO,4276,2334,PR-JUSSARA
41375,2022,Presidente,76554,KALORE,SUL,PR,1,JAIR MESSIAS BOLSONARO,3087,1596,PR-KALORE
8621,2022,Presidente,76570,LAPA,SUL,PR,1,JAIR MESSIAS BOLSONARO,28563,14813,PR-LAPA
43177,2022,Presidente,74985,LARANJAL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3552,2344,PR-LARANJAL
1554,2022,Presidente,76597,LARANJEIRAS DO SUL,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,19008,10256,PR-LARANJEIRAS DO SUL
855,2022,Presidente,76619,LEOPOLIS,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2657,1344,PR-LEOPOLIS
48097,2022,Presidente,74489,LIDIANOPOLIS,SUL,PR,1,JAIR MESSIAS BOLSONARO,2570,1487,PR-LIDIANOPOLIS
57712,2022,Presidente,74047,LINDOESTE,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3899,2173,PR-LINDOESTE
49934,2022,Presidente,76635,LOANDA,SUL,PR,1,JAIR MESSIAS BOLSONARO,11990,7214,PR-LOANDA
48147,2022,Presidente,76651,LOBATO,SUL,PR,1,JAIR MESSIAS BOLSONARO,3026,1429,PR-LOBATO
26542,2022,Presidente,76678,LONDRINA,SUL,PR,1,JAIR MESSIAS BOLSONARO,304945,196164,PR-LONDRINA
2773,2022,Presidente,75809,LUIZIANA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,4405,2219,PR-LUIZIANA
31966,2022,Presidente,84590,LUNARDELLI,SUL,PR,1,JAIR MESSIAS BOLSONARO,3207,1595,PR-LUNARDELLI
53064,2022,Presidente,76694,LUPIONOPOLIS,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,3074,1657,PR-LUPIONOPOLIS
29972,2022,Presidente,76716,MALLET,SUL,PR,1,JAIR MESSIAS BOLSONARO,8423,4766,PR-MALLET
14119,2022,Presidente,76732,MAMBORE,SUL,PR,1,JAIR MESSIAS BOLSONARO,8486,5324,PR-MAMBORE
8526,2022,Presidente,76775,MANDAGUARI,SUL,PR,1,JAIR MESSIAS BOLSONARO,21364,12588,PR-MANDAGUARI
61692,2022,Presidente,76759,MANDAGUACU,SUL,PR,1,JAIR MESSIAS BOLSONARO,14303,7912,PR-MANDAGUACU
29980,2022,Presidente,76791,MANDIRITUBA,SUL,PR,1,JAIR MESSIAS BOLSONARO,14758,7614,PR-MANDIRITUBA
45185,2022,Presidente,75469,MANFRINOPOLIS,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,2422,1609,PR-MANFRINOPOLIS
44710,2022,Presidente,75116,MANGUEIRINHA,SUL,PR,1,LUIZ INÁCIO LULA DA SILVA,10609,5683,PR-MANGUEIRINHA
