,Ano de eleição,Município,UF,Região,Turno,Nome candidato,Cargo,Votos válidos,Votos nominais,Estado_Municipio
11812,2018,CAPIVARI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,26011,20783,SP-CAPIVARI
14585,2018,CAPAO BONITO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,23524,17480,SP-CAPAO BONITO
2032,2018,CARAGUATATUBA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,60218,42855,SP-CARAGUATATUBA
797,2018,CARAPICUIBA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,196054,115383,SP-CARAPICUIBA
6019,2018,CARDOSO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,6238,3859,SP-CARDOSO
8373,2018,CASA BRANCA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,12817,10147,SP-CASA BRANCA
14804,2018,CASTILHO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9826,5005,SP-CASTILHO
5837,2018,CATANDUVA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,63108,49732,SP-CATANDUVA
1587,2018,CATIGUA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4068,3140,SP-CATIGUA
7978,2018,CACAPAVA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,48834,39663,SP-CACAPAVA
129,2018,CEDRAL,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4881,3890,SP-CEDRAL
8390,2018,CERQUEIRA CESAR,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9707,7135,SP-CERQUEIRA CESAR
11607,2018,CERQUILHO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,24279,20269,SP-CERQUILHO
4681,2018,CESARIO LANGE,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,8405,6939,SP-CESARIO LANGE
1121,2018,CHARQUEADA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,8928,7063,SP-CHARQUEADA
3976,2018,CHAVANTES,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,6289,4551,SP-CHAVANTES
9026,2018,CLEMENTINA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3846,2859,SP-CLEMENTINA
7547,2018,COLINA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9166,6144,SP-COLINA
11427,2018,COLOMBIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3640,2160,SP-COLOMBIA
9463,2018,CONCHAL,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,14629,12002,SP-CONCHAL
2629,2018,CONCHAS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,8723,6887,SP-CONCHAS
1573,2018,CORDEIROPOLIS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,13095,10191,SP-CORDEIROPOLIS
9564,2018,COROADOS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2938,2369,SP-COROADOS
11206,2018,CORONEL MACEDO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2706,1362,SP-CORONEL MACEDO
9342,2018,CORUMBATAI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2228,1814,SP-CORUMBATAI
13313,2018,COSMORAMA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4500,3250,SP-COSMORAMA
2915,2018,COSMOPOLIS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,30442,21333,SP-COSMOPOLIS
8210,2018,COTIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,115769,72473,SP-COTIA
633,2018,CRAVINHOS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,17085,13546,SP-CRAVINHOS
6840,2018,CRISTAIS PAULISTA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4953,3576,SP-CRISTAIS PAULISTA
14853,2018,CRUZEIRO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,39365,30111,SP-CRUZEIRO
7304,2018,CRUZALIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1569,1081,SP-CRUZALIA
7655,2018,CUBATAO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,64610,39026,SP-CUBATAO
8135,2018,CUNHA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,11549,7824,SP-CUNHA
16118,2018,CASSIA DOS COQUEIROS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1708,1106,SP-CASSIA DOS COQUEIROS
2601,2018,CANDIDO MOTA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,16698,12990,SP-CANDIDO MOTA
8072,2018,CANDIDO RODRIGUES,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1657,1227,SP-CANDIDO RODRIGUES
5876,2018,DESCALVADO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,16544,13415,SP-DESCALVADO
8527,2018,DIADEMA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,226545,117805,SP-DIADEMA
2072,2018,DIRCE REIS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1083,618,SP-DIRCE REIS
1638,2018,DIVINOLANDIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,6603,5084,SP-DIVINOLANDIA
2702,2018,DOBRADA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4128,2260,SP-DOBRADA
10687,2018,DOIS CORREGOS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,12499,9845,SP-DOIS CORREGOS
4422,2018,DOLCINOPOLIS,SP,SUDESTE,2,FERNANDO HADDAD,Presidente,1508,831,SP-DOLCINOPOLIS
5279,2018,DOURADO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4570,3406,SP-DOURADO
14947,2018,DRACENA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,23851,19141,SP-DRACENA
9023,2018,DUARTINA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,6801,4879,SP-DUARTINA
2057,2018,DUMONT,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4802,3714,SP-DUMONT
5686,2018,ECHAPORA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3510,2431,SP-ECHAPORA
5561,2018,ELDORADO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,7146,3890,SP-ELDORADO
959,2018,ELIAS FAUSTO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,8765,6815,SP-ELIAS FAUSTO
156,2018,ELISIARIO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2037,1593,SP-ELISIARIO
2751,2018,EMBAUBA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1651,1195,SP-EMBAUBA
7375,2018,EMBU DAS ARTES,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,125931,68422,SP-EMBU DAS ARTES
5679,2018,EMBU-GUACU,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,33871,21334,SP-EMBU-GUACU
1126,2018,EMILIANOPOLIS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1856,1090,SP-EMILIANOPOLIS
17261,2018,ENGENHEIRO COELHO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9859,7049,SP-ENGENHEIRO COELHO
10835,2018,ESPIRITO SANTO DO PINHAL,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,21462,16536,SP-ESPIRITO SANTO DO PINHAL
6470,2018,ESPIRITO SANTO DO TURVO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2150,1354,SP-ESPIRITO SANTO DO TURVO
5533,2018,ESTIVA GERBI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,6057,4662,SP-ESTIVA GERBI
9078,2018,ESTRELA D'OESTE,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4719,3624,SP-ESTRELA D'OESTE
16260,2018,ESTRELA DO NORTE,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1632,875,SP-ESTRELA DO NORTE
16650,2018,EUCLIDES DA CUNHA PAULISTA,SP,SUDESTE,2,FERNANDO HADDAD,Presidente,4520,2860,SP-EUCLIDES DA CUNHA PAULISTA
11307,2018,FARTURA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,8513,5772,SP-FARTURA
2472,2018,FERNANDO PRESTES,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3209,2538,SP-FERNANDO PRESTES
1402,2018,FERNANDOPOLIS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,34074,24660,SP-FERNANDOPOLIS
15610,2018,FERNAO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1033,777,SP-FERNAO
12491,2018,FERRAZ DE VASCONCELOS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,84398,48212,SP-FERRAZ DE VASCONCELOS
9997,2018,FLORA RICA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1086,603,SP-FLORA RICA
7552,2018,FLOREAL,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1751,1230,SP-FLOREAL
17315,2018,FLORINEA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1762,1048,SP-FLORINEA
13477,2018,FLORIDA PAULISTA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,5506,3880,SP-FLORIDA PAULISTA
15497,2018,FRANCA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,167772,126487,SP-FRANCA
12712,2018,FRANCISCO MORATO,SP,SUDESTE,2,FERNANDO HADDAD,Presidente,79507,40445,SP-FRANCISCO MORATO
16037,2018,FRANCO DA ROCHA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,65577,38078,SP-FRANCO DA ROCHA
7521,2018,GABRIEL MONTEIRO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1872,1558,SP-GABRIEL MONTEIRO
16002,2018,GARCA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,22880,18233,SP-GARCA
5231,2018,GASTAO VIDIGAL,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1999,1005,SP-GASTAO VIDIGAL
15354,2018,GAVIAO PEIXOTO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2734,1381,SP-GAVIAO PEIXOTO
3719,2018,GENERAL SALGADO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,5751,4170,SP-GENERAL SALGADO
6971,2018,GETULINA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4870,3456,SP-GETULINA
15126,2018,GLICERIO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2705,1749,SP-GLICERIO
2025,2018,GUAIMBE,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2974,1843,SP-GUAIMBE
13020,2018,GUAICARA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,5572,4101,SP-GUAICARA
10808,2018,GUAPIARA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9442,4914,SP-GUAPIARA
5214,2018,GUAPIACU,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9815,7041,SP-GUAPIACU
3652,2018,GUARACI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,5378,3183,SP-GUARACI
7379,2018,GUARANI D'OESTE,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1041,582,SP-GUARANI D'OESTE
7029,2018,GUARANTA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3419,2472,SP-GUARANTA
9909,2018,GUARARAPES,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,15942,12499,SP-GUARARAPES
8382,2018,GUARAREMA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,16679,12788,SP-GUARAREMA
2150,2018,GUARATINGUETA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,64461,50772,SP-GUARATINGUETA
5647,2018,GUARACAI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4433,3233,SP-GUARACAI
5297,2018,GUAREI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,5895,4601,SP-GUAREI
3014,2018,GUARIBA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,18967,12825,SP-GUARIBA
11877,2018,GUARUJA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,155448,104510,SP-GUARUJA
27,2018,GUARULHOS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,601117,397523,SP-GUARULHOS
9246,2018,GUARA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9612,5779,SP-GUARA
13878,2018,GUATAPARA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3614,2197,SP-GUATAPARA
8659,2018,GUAIRA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,18463,13565,SP-GUAIRA
4241,2018,GUZOLANDIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2353,1280,SP-GUZOLANDIA
599,2018,GALIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3478,2157,SP-GALIA
8847,2018,HERCULANDIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4460,2976,SP-HERCULANDIA
15510,2018,HOLAMBRA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,7561,5866,SP-HOLAMBRA
12754,2018,HORTOLANDIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,104449,68606,SP-HORTOLANDIA
13715,2018,IACANGA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,5490,4307,SP-IACANGA
9817,2018,IACRI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3424,2579,SP-IACRI
4879,2018,IARAS,SP,SUDESTE,2,FERNANDO HADDAD,Presidente,2646,1383,SP-IARAS
13607,2018,IBATE,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,16634,11452,SP-IBATE
7963,2018,IBIRAREMA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3449,2629,SP-IBIRAREMA
13522,2018,IBIRA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,6100,4842,SP-IBIRA
7220,2018,IBITINGA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,28950,22062,SP-IBITINGA
17303,2018,IBIUNA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,37612,28966,SP-IBIUNA
11714,2018,ICEM,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4082,2576,SP-ICEM
16426,2018,IEPE,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4486,3097,SP-IEPE
8697,2018,IGARAPAVA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,13045,8041,SP-IGARAPAVA
5426,2018,IGARATA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,5569,4225,SP-IGARATA
1903,2018,IGARACU DO TIETE,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,12153,8735,SP-IGARACU DO TIETE
5524,2018,IGUAPE,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,13701,9249,SP-IGUAPE
2800,2018,ILHA COMPRIDA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,6584,4586,SP-ILHA COMPRIDA
8614,2018,ILHA SOLTEIRA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,12937,8755,SP-ILHA SOLTEIRA
4489,2018,ILHABELA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,15857,10815,SP-ILHABELA
12765,2018,INDAIATUBA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,115190,88374,SP-INDAIATUBA
2831,2018,INDIANA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2868,2153,SP-INDIANA
10301,2018,INDIAPORA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2064,1194,SP-INDIAPORA
6741,2018,INUBIA PAULISTA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2213,1823,SP-INUBIA PAULISTA
2259,2018,IPAUSSU,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,7348,5575,SP-IPAUSSU
5109,2018,IPERO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,13156,8473,SP-IPERO
14830,2018,IPEUNA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3696,2952,SP-IPEUNA
3582,2018,IPIGUA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2806,2174,SP-IPIGUA
1456,2018,IPORANGA,SP,SUDESTE,2,FERNANDO HADDAD,Presidente,2008,1195,SP-IPORANGA
13856,2018,IPUA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,7451,4408,SP-IPUA
15478,2018,IRACEMAPOLIS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,12871,10139,SP-IRACEMAPOLIS
4436,2018,IRAPURU,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3473,2364,SP-IRAPURU
2910,2018,IRAPUA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3780,2891,SP-IRAPUA
1930,2018,ITABERA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9868,6066,SP-ITABERA
10662,2018,ITAJOBI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,8474,7102,SP-ITAJOBI
9482,2018,ITAJU,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2025,1502,SP-ITAJU
1174,2018,ITANHAEM,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,46098,31784,SP-ITANHAEM
396,2018,ITAOCA,SP,SUDESTE,2,FERNANDO HADDAD,Presidente,1798,910,SP-ITAOCA
4555,2018,ITAPECERICA DA SERRA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,76756,41677,SP-ITAPECERICA DA SERRA
10873,2018,ITAPETININGA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,73492,57906,SP-ITAPETININGA
1430,2018,ITAPEVA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,46107,34188,SP-ITAPEVA
13357,2018,ITAPEVI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,100184,57076,SP-ITAPEVI
7852,2018,ITAPIRA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,37767,30289,SP-ITAPIRA
16698,2018,ITAPIRAPUA PAULISTA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2127,1128,SP-ITAPIRAPUA PAULISTA
4732,2018,ITAPORANGA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,7504,5204,SP-ITAPORANGA
2365,2018,ITAPURA,SP,SUDESTE,2,FERNANDO HADDAD,Presidente,2360,1578,SP-ITAPURA
1845,2018,ITAPUI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,6202,4711,SP-ITAPUI
8884,2018,ITAQUAQUECETUBA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,154424,90182,SP-ITAQUAQUECETUBA
8903,2018,ITARARE,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,23027,17141,SP-ITARARE
14789,2018,ITARIRI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,5697,3992,SP-ITARIRI
13043,2018,ITATIBA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,55729,44476,SP-ITATIBA
9031,2018,ITATINGA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9295,6814,SP-ITATINGA
492,2018,ITAI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,11139,6556,SP-ITAI
3549,2018,ITIRAPINA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,6604,4739,SP-ITIRAPINA
7656,2018,ITIRAPUA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3276,1845,SP-ITIRAPUA
13333,2018,ITOBI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4208,2783,SP-ITOBI
17011,2018,ITU,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,83079,64175,SP-ITU
11442,2018,ITUPEVA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,28237,21693,SP-ITUPEVA
3421,2018,ITUVERAVA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,18573,13229,SP-ITUVERAVA
11411,2018,ITAPOLIS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,19871,15842,SP-ITAPOLIS
12941,2018,JABORANDI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3412,2132,SP-JABORANDI
3319,2018,JABOTICABAL,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,34543,26606,SP-JABOTICABAL
10150,2018,JACAREI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,114551,88982,SP-JACAREI
11437,2018,JACI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3659,2694,SP-JACI
16428,2018,JACUPIRANGA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,8409,6358,SP-JACUPIRANGA
10136,2018,JAGUARIUNA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,27434,21336,SP-JAGUARIUNA
15185,2018,JALES,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,25281,19587,SP-JALES
1070,2018,JAMBEIRO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3439,2732,SP-JAMBEIRO
4867,2018,JANDIRA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,53322,32976,SP-JANDIRA
16786,2018,JARDINOPOLIS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,18072,14129,SP-JARDINOPOLIS
1934,2018,JARINU,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,15005,11346,SP-JARINU
10543,2018,JAU,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,70043,57771,SP-JAU
9266,2018,JERIQUARA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1976,1114,SP-JERIQUARA
4361,2018,JOANOPOLIS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,6353,5122,SP-JOANOPOLIS
16456,2018,JOSE BONIFACIO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,18041,13648,SP-JOSE BONIFACIO
990,2018,JOAO RAMALHO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2280,1403,SP-JOAO RAMALHO
14958,2018,JUMIRIM,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1587,1242,SP-JUMIRIM
7266,2018,JUNDIAI,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,221970,173143,SP-JUNDIAI
14309,2018,JUNQUEIROPOLIS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9681,7384,SP-JUNQUEIROPOLIS
16502,2018,JUQUITIBA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,14420,8993,SP-JUQUITIBA
16081,2018,JUQUIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9437,6815,SP-JUQUIA
10559,2018,JULIO MESQUITA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2460,1373,SP-JULIO MESQUITA
15379,2018,LAGOINHA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,3393,2444,SP-LAGOINHA
4527,2018,LARANJAL PAULISTA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,14398,11916,SP-LARANJAL PAULISTA
10310,2018,LAVRINHAS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4077,2698,SP-LAVRINHAS
15220,2018,LAVINIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2721,1728,SP-LAVINIA
1943,2018,LEME,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,49313,38007,SP-LEME
13453,2018,LENCOIS PAULISTA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,34897,29023,SP-LENCOIS PAULISTA
7811,2018,LIMEIRA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,154632,127375,SP-LIMEIRA
10139,2018,LINDOIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4026,3300,SP-LINDOIA
8539,2018,LINS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,37992,31675,SP-LINS
16506,2018,LORENA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,42808,33879,SP-LORENA
8551,2018,LOURDES,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1332,904,SP-LOURDES
4406,2018,LOUVEIRA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,24561,18600,SP-LOUVEIRA
3435,2018,LUCIANOPOLIS,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1406,914,SP-LUCIANOPOLIS
908,2018,LUCELIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9022,6931,SP-LUCELIA
10492,2018,LUIZIANIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2642,1772,SP-LUIZIANIA
2285,2018,LUPERCIO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2262,1470,SP-LUPERCIO
1354,2018,LUTECIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1678,1001,SP-LUTECIA
8143,2018,LUIS ANTONIO,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,6041,3940,SP-LUIS ANTONIO
6663,2018,MACATUBA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,9043,7084,SP-MACATUBA
15791,2018,MACAUBAL,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,4015,3119,SP-MACAUBAL
2969,2018,MACEDONIA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,2043,1437,SP-MACEDONIA
15991,2018,MAGDA,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,1862,1282,SP-MAGDA
4744,2018,MAIRINQUE,SP,SUDESTE,2,JAIR MESSIAS BOLSONARO,Presidente,24605,17565,SP-MAIRINQUE
